mode,channel_key,feature_index,feature_label,expectation,shots_or_weight,distribution,raw_distribution,readout_corrected,readout_raw_normalization,readout_raw_negativity,readout_simplex_projection_l1,readout_condition_number,readout_inverse_overhead_l1
raw,q3-q4,33,"Z+,X+->IX",0.9921875,256.0,"{'00000': 241, '01000': 8, '10000': 1, '00001': 2, '00010': 2, '00100': 2}","{'00000': 241, '01000': 8, '10000': 1, '00001': 2, '00010': 2, '00100': 2}",False,,,,,
raw,q3-q4,34,"Z+,X+->ZX",0.953125,256.0,"{'01000': 5, '00000': 243, '00010': 1, '10000': 1, '11000': 1, '00001': 2, '00100': 3}","{'01000': 5, '00000': 243, '00010': 1, '10000': 1, '11000': 1, '00001': 2, '00100': 3}",False,,,,,
raw,q3-q4,35,"X+,X+->IX",0.984375,256.0,"{'00010': 6, '11001': 1, '01000': 128, '00000': 115, '00001': 2, '01010': 1, '11000': 1, '00100': 2}","{'00010': 6, '11001': 1, '01000': 128, '00000': 115, '00001': 2, '01010': 1, '11000': 1, '00100': 2}",False,,,,,
raw,q3-q4,36,"Y+,X+->IX",0.9921875,256.0,"{'00000': 133, '01000': 118, '01010': 1, '11000': 1, '01001': 2, '00100': 1}","{'00000': 133, '01000': 118, '01010': 1, '11000': 1, '01001': 2, '00100': 1}",False,,,,,
raw,q3-q4,37,"Z-,X+->IX",1.0,256.0,"{'00000': 3, '01000': 246, '01001': 1, '01010': 6}","{'00000': 3, '01000': 246, '01001': 1, '01010': 6}",False,,,,,
raw,q3-q4,38,"X+,Z-->ZZ",-0.953125,256.0,"{'00000': 5, '01000': 129, '11000': 1, '01010': 1, '01001': 3, '10000': 115, '10010': 1, '10100': 1}","{'00000': 5, '01000': 129, '11000': 1, '01010': 1, '01001': 3, '10000': 115, '10010': 1, '10100': 1}",False,,,,,
raw,q3-q4,39,"Y+,Z-->ZZ",-0.9765625,256.0,"{'11000': 1, '01010': 4, '10000': 126, '10001': 3, '00000': 2, '01000': 117, '10010': 1, '10100': 1, '01001': 1}","{'11000': 1, '01010': 4, '10000': 126, '10001': 3, '00000': 2, '01000': 117, '10010': 1, '10100': 1, '01001': 1}",False,,,,,
raw,q3-q4,40,"X+,Z+->ZZ",0.9609375,256.0,"{'01000': 3, '11001': 2, '00000': 134, '10000': 1, '00001': 3, '11000': 108, '00100': 3, '00010': 1, '10100': 1}","{'01000': 3, '11001': 2, '00000': 134, '10000': 1, '00001': 3, '11000': 108, '00100': 3, '00010': 1, '10100': 1}",False,,,,,
raw,q3-q4,41,"Y+,Z+->ZZ",0.9453125,256.0,"{'11010': 2, '01000': 3, '00000': 125, '00001': 4, '10000': 4, '11000': 116, '00010': 2}","{'11010': 2, '01000': 3, '00000': 125, '00001': 4, '10000': 4, '11000': 116, '00010': 2}",False,,,,,
raw,q3-q4,42,"Z-,Z-->IZ",0.9921875,256.0,"{'00000': 5, '01000': 241, '01001': 4, '01010': 4, '11000': 1, '01100': 1}","{'00000': 5, '01000': 241, '01001': 4, '01010': 4, '11000': 1, '01100': 1}",False,,,,,
raw,q3-q4,43,"Z+,Z+->IZ",1.0,256.0,"{'01000': 6, '00000': 243, '00100': 2, '00010': 4, '00001': 1}","{'01000': 6, '00000': 243, '00100': 2, '00010': 4, '00001': 1}",False,,,,,
raw,q3-q4,44,"Z+,Z+->ZZ",0.9609375,256.0,"{'01000': 4, '00000': 244, '00010': 3, '00100': 2, '01001': 1, '00001': 2}","{'01000': 4, '00000': 244, '00010': 3, '00100': 2, '01001': 1, '00001': 2}",False,,,,,
raw,q3-q4,45,"Z-,Z-->ZI",-0.9765625,256.0,"{'00000': 3, '01000': 243, '01100': 3, '11000': 1, '01010': 4, '01001': 2}","{'00000': 3, '01000': 243, '01100': 3, '11000': 1, '01010': 4, '01001': 2}",False,,,,,
raw,q3-q4,46,"Z-,X+->ZI",-0.96875,256.0,"{'00000': 1, '11010': 4, '01000': 119, '11001': 2, '10000': 3, '11000': 125, '11100': 1, '01100': 1}","{'00000': 1, '11010': 4, '01000': 119, '11001': 2, '10000': 3, '11000': 125, '11100': 1, '01100': 1}",False,,,,,
raw,q3-q4,47,"Z-,Z+->ZI",-0.9453125,256.0,"{'10000': 7, '11000': 247, '11010': 1, '11001': 1}","{'10000': 7, '11000': 247, '11010': 1, '11001': 1}",False,,,,,
raw,q3-q4,48,"Z+,Y+->ZZ",-0.09375,256.0,"{'01000': 1, '10001': 1, '00000': 108, '00001': 1, '11000': 6, '10000': 138, '00010': 1}","{'01000': 1, '10001': 1, '00000': 108, '00001': 1, '11000': 6, '10000': 138, '00010': 1}",False,,,,,
raw,q3-q4,49,"X+,Y+->IZ",0.078125,256.0,"{'11001': 1, '11010': 2, '00000': 70, '01000': 65, '10000': 59, '11000': 55, '00100': 1, '01100': 1, '10001': 1, '00001': 1}","{'11001': 1, '11010': 2, '00000': 70, '01000': 65, '10000': 59, '11000': 55, '00100': 1, '01100': 1, '10001': 1, '00001': 1}",False,,,,,
raw,q3-q4,50,"Y+,Y+->IZ",0.0859375,256.0,"{'11001': 1, '01000': 61, '00000': 76, '00001': 2, '11000': 59, '10000': 56, '10010': 1}","{'11001': 1, '01000': 61, '00000': 76, '00001': 2, '11000': 59, '10000': 56, '10010': 1}",False,,,,,
raw,q3-q4,51,"Y+,Z-->YY",0.078125,256.0,"{'10001': 1, '00000': 66, '01000': 53, '01001': 2, '00001': 1, '10000': 59, '11000': 71, '10010': 2, '01010': 1}","{'10001': 1, '00000': 66, '01000': 53, '01001': 2, '00001': 1, '10000': 59, '11000': 71, '10010': 2, '01010': 1}",False,,,,,
raw,q3-q4,52,"X+,Z-->YX",0.046875,256.0,"{'10001': 3, '11001': 1, '00000': 67, '11010': 2, '01000': 64, '11000': 61, '10000': 55, '00010': 2, '00001': 1}","{'10001': 3, '11001': 1, '00000': 67, '11010': 2, '01000': 64, '11000': 61, '10000': 55, '00010': 2, '00001': 1}",False,,,,,
raw,q3-q4,53,"Y+,Z-->XX",0.0,256.0,"{'01000': 58, '00000': 63, '01010': 2, '11000': 64, '10000': 66, '10100': 2, '00010': 1}","{'01000': 58, '00000': 63, '01010': 2, '11000': 64, '10000': 66, '10100': 2, '00010': 1}",False,,,,,
raw,q3-q4,54,"X+,X+->YX",-0.0859375,256.0,"{'01000': 135, '00000': 115, '01010': 4, '00010': 1, '00100': 1}","{'01000': 135, '00000': 115, '01010': 4, '00010': 1, '00100': 1}",False,,,,,
raw,q3-q4,55,"Y+,X+->XX",0.0546875,256.0,"{'01000': 117, '00000': 134, '01001': 2, '00100': 1, '01100': 2}","{'01000': 117, '00000': 134, '01001': 2, '00100': 1, '01100': 2}",False,,,,,
raw,q3-q4,56,"Z-,Y+->IZ",-0.109375,256.0,"{'10000': 5, '01010': 2, '11000': 134, '11010': 1, '00000': 2, '11001': 2, '01000': 109, '01100': 1}","{'10000': 5, '01010': 2, '11000': 134, '11010': 1, '00000': 2, '11001': 2, '01000': 109, '01100': 1}",False,,,,,
raw,q3-q4,57,"Y+,Z+->YY",0.0,256.0,"{'01001': 2, '00001': 1, '11000': 58, '10000': 65, '11010': 3, '01000': 60, '00000': 64, '10010': 1, '11100': 1, '11001': 1}","{'01001': 2, '00001': 1, '11000': 58, '10000': 65, '11010': 3, '01000': 60, '00000': 64, '10010': 1, '11100': 1, '11001': 1}",False,,,,,
raw,q3-q4,58,"X+,X+->YI",-0.03125,256.0,"{'11001': 1, '11010': 1, '00000': 68, '01000': 59, '00001': 1, '10000': 53, '11000': 70, '01100': 1, '10010': 1, '10001': 1}","{'11001': 1, '11010': 1, '00000': 68, '01000': 59, '00001': 1, '10000': 53, '11000': 70, '01100': 1, '10010': 1, '10001': 1}",False,,,,,
raw,q3-q4,59,"Y+,X+->XI",-0.015625,256.0,"{'01000': 64, '00000': 56, '00001': 1, '01010': 1, '10000': 67, '11000': 64, '10010': 1, '10100': 1, '01100': 1}","{'01000': 64, '00000': 56, '00001': 1, '01010': 1, '10000': 67, '11000': 64, '10010': 1, '10100': 1, '01100': 1}",False,,,,,
raw,q3-q4,60,"Z-,Y+->ZZ",-0.0234375,256.0,"{'01001': 1, '10000': 1, '01010': 4, '11000': 118, '00000': 4, '01000': 125, '11100': 1, '00010': 1, '11010': 1}","{'01001': 1, '10000': 1, '01010': 4, '11000': 118, '00000': 4, '01000': 125, '11100': 1, '00010': 1, '11010': 1}",False,,,,,
raw,q3-q4,61,"Z+,X+->IY",0.1640625,256.0,"{'00001': 1, '11000': 3, '10000': 100, '10001': 3, '01000': 1, '00000': 143, '00100': 2, '10010': 1, '00010': 2}","{'00001': 1, '11000': 3, '10000': 100, '10001': 3, '01000': 1, '00000': 143, '00100': 2, '10010': 1, '00010': 2}",False,,,,,
raw,q3-q4,62,"Z+,X+->ZY",-0.03125,256.0,"{'11000': 3, '00001': 1, '10000': 124, '10001': 3, '01000': 2, '00000': 120, '10010': 3}","{'11000': 3, '00001': 1, '10000': 124, '10001': 3, '01000': 2, '00000': 120, '10010': 3}",False,,,,,
raw,q3-q4,63,"Z+,Y+->IX",-0.03125,256.0,"{'11000': 1, '10000': 128, '10001': 1, '01000': 1, '00000': 123, '10100': 1, '10010': 1}","{'11000': 1, '10000': 128, '10001': 1, '01000': 1, '00000': 123, '10100': 1, '10010': 1}",False,,,,,
raw,q3-q4,64,"Z+,Y+->ZX",0.015625,256.0,"{'11000': 1, '00001': 3, '10000': 119, '01000': 3, '10001': 2, '00000': 125, '10010': 2, '00010': 1}","{'11000': 1, '00001': 3, '10000': 119, '01000': 3, '10001': 2, '00000': 125, '10010': 2, '00010': 1}",False,,,,,
raw,q3-q4,65,"X+,Z+->YX",-0.1328125,256.0,"{'11001': 1, '11010': 3, '01000': 68, '00000': 55, '00001': 2, '11000': 49, '10000': 76, '01100': 1, '00100': 1}","{'11001': 1, '11010': 3, '01000': 68, '00000': 55, '00001': 2, '11000': 49, '10000': 76, '01100': 1, '00100': 1}",False,,,,,
raw,q3-q4,66,"Y+,Z+->XX",-0.0703125,256.0,"{'01010': 1, '11000': 61, '10000': 71, '00000': 53, '01000': 60, '00010': 4, '01100': 2, '10010': 1, '00100': 1, '01001': 1, '10001': 1}","{'01010': 1, '11000': 61, '10000': 71, '00000': 53, '01000': 60, '00010': 4, '01100': 2, '10010': 1, '00100': 1, '01001': 1, '10001': 1}",False,,,,,
raw,q3-q4,67,"Z-,X+->ZY",0.046875,256.0,"{'00000': 2, '11010': 4, '01000': 112, '01001': 1, '10000': 8, '01010': 1, '11000': 127, '11100': 1}","{'00000': 2, '11010': 4, '01000': 112, '01001': 1, '10000': 8, '01010': 1, '11000': 127, '11100': 1}",False,,,,,
raw,q3-q4,68,"Z-,X+->IY",0.09375,256.0,"{'01010': 1, '10000': 4, '01001': 1, '11000': 109, '11001': 1, '00000': 1, '01000': 137, '11100': 2}","{'01010': 1, '10000': 4, '01001': 1, '11000': 109, '11001': 1, '00000': 1, '01000': 137, '11100': 2}",False,,,,,
raw,q3-q4,69,"Z-,Y+->ZX",-0.171875,256.0,"{'01010': 3, '10000': 4, '11000': 103, '11010': 1, '00000': 2, '01000': 143}","{'01010': 3, '10000': 4, '11000': 103, '11010': 1, '00000': 2, '01000': 143}",False,,,,,
raw,q3-q4,70,"Z-,Y+->IX",-0.0859375,256.0,"{'01010': 3, '11000': 132, '00000': 5, '11001': 2, '11010': 3, '01000': 105, '01100': 2, '11100': 2, '01001': 2}","{'01010': 3, '11000': 132, '00000': 5, '11001': 2, '11010': 3, '01000': 105, '01100': 2, '11100': 2, '01001': 2}",False,,,,,
raw,q3-q4,71,"X+,X+->ZI",0.0,256.0,"{'10000': 63, '11000': 67, '01000': 61, '00000': 65}","{'10000': 63, '11000': 67, '01000': 61, '00000': 65}",False,,,,,
raw,q3-q4,72,"Y+,X+->ZI",-0.0859375,256.0,"{'01001': 2, '00001': 2, '11000': 72, '10000': 61, '11010': 1, '01000': 61, '00000': 49, '00010': 2, '11001': 1, '10010': 2, '01100': 1, '00100': 1, '01010': 1}","{'01001': 2, '00001': 2, '11000': 72, '10000': 61, '11010': 1, '01000': 61, '00000': 49, '00010': 2, '11001': 1, '10010': 2, '01100': 1, '00100': 1, '01010': 1}",False,,,,,
raw,q3-q4,73,"X+,Z-->ZI",0.078125,256.0,"{'01010': 1, '01001': 1, '11000': 2, '10000': 131, '00000': 2, '10001': 1, '01000': 114, '10010': 4}","{'01010': 1, '01001': 1, '11000': 2, '10000': 131, '00000': 2, '10001': 1, '01000': 114, '10010': 4}",False,,,,,
raw,q3-q4,74,"X+,Y+->ZI",0.1328125,256.0,"{'01001': 2, '11000': 47, '10000': 75, '11010': 2, '00000': 67, '01000': 60, '10010': 1, '00010': 2}","{'01001': 2, '11000': 47, '10000': 75, '11010': 2, '00000': 67, '01000': 60, '10010': 1, '00010': 2}",False,,,,,
raw,q3-q4,75,"Y+,Z-->ZI",-0.078125,256.0,"{'00000': 2, '01000': 126, '11000': 3, '01010': 6, '01001': 2, '10000': 114, '01100': 1, '10100': 1, '10010': 1}","{'00000': 2, '01000': 126, '11000': 3, '01010': 6, '01001': 2, '10000': 114, '01100': 1, '10100': 1, '10010': 1}",False,,,,,
raw,q3-q4,76,"Y+,Y+->ZI",-0.0703125,256.0,"{'11010': 3, '01000': 69, '00000': 60, '11000': 61, '10000': 57, '11100': 2, '00010': 2, '01100': 1, '01001': 1}","{'11010': 3, '01000': 69, '00000': 60, '11000': 61, '10000': 57, '11100': 2, '00010': 2, '01100': 1, '01001': 1}",False,,,,,
raw,q3-q4,77,"X+,Z+->ZI",-0.03125,256.0,"{'11000': 124, '11001': 4, '01000': 2, '00000': 124, '11100': 2}","{'11000': 124, '11001': 4, '01000': 2, '00000': 124, '11100': 2}",False,,,,,
raw,q3-q4,78,"Y+,Z+->ZI",-0.0703125,256.0,"{'00001': 3, '11000': 131, '11001': 1, '11010': 1, '01000': 4, '00000': 111, '00010': 2, '00011': 1, '10000': 2}","{'00001': 3, '11000': 131, '11001': 1, '11010': 1, '01000': 4, '00000': 111, '00010': 2, '00011': 1, '10000': 2}",False,,,,,
raw,q3-q4,79,"Z+,X+->IZ",0.1484375,256.0,"{'11000': 4, '00001': 3, '10000': 103, '10001': 2, '01000': 3, '00000': 141}","{'11000': 4, '00001': 3, '10000': 103, '10001': 2, '01000': 3, '00000': 141}",False,,,,,
readout_mitigated,q0,0,X+->X,0.9920938419307619,256.0,"{'0': 0.9960469209653809, '1': 0.003953079034619065}","{'01000': 3, '00000': 248, '00001': 3, '00010': 2}",True,0.9999989960796841,0.0,1.00392031593486e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,1,X+->Y,0.00395256117048004,256.0,"{'0': 0.50197628058524, '1': 0.49802371941476}","{'10001': 1, '01000': 1, '00000': 125, '01001': 2, '00001': 123, '00011': 1, '00101': 1, '00010': 2}",True,0.9999989999853771,0.0,1.0000146228872353e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,2,X+->Z,0.09090899387738477,256.0,"{'0': 0.5454544969386924, '1': 0.45454550306130764}","{'01001': 1, '00001': 114, '00000': 137, '00010': 2, '00011': 2}",True,0.999998999641676,0.0,1.000358323954842e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,3,X-->X,-0.9920938498358842,256.0,"{'0': 0.003953075082057912, '1': 0.9960469249179421}","{'01001': 5, '00001': 240, '00101': 5, '00011': 4, '00000': 1, '01000': 1}",True,0.9999990039223158,0.0,9.960776842796518e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q0,4,X-->Y,-0.003952569075602208,256.0,"{'0': 0.49802371546219887, '1': 0.5019762845378011}","{'10001': 2, '00000': 119, '01010': 1, '01001': 3, '00001': 123, '00011': 1, '00010': 3, '00100': 1, '01000': 2, '11000': 1}",True,0.9999990000166227,0.0,9.999833772700306e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q0,5,X-->Z,0.00395256117048004,256.0,"{'0': 0.50197628058524, '1': 0.49802371941476}","{'10001': 1, '01000': 1, '00000': 125, '01001': 1, '00001': 119, '00011': 5, '00101': 2, '00010': 1, '00100': 1}",True,0.9999989999853771,0.0,1.0000146228872353e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,6,Y+->X,-0.003952569075602208,256.0,"{'0': 0.49802371546219887, '1': 0.5019762845378011}","{'01000': 1, '00000': 125, '01001': 1, '00001': 124, '00011': 3, '00101': 1, '00100': 1}",True,0.9999990000166227,0.0,9.999833772700306e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q0,7,Y+->Y,0.9841887116846797,256.0,"{'0': 0.9920943558423398, '1': 0.007905644157660183}","{'01000': 2, '00000': 245, '10000': 1, '00001': 4, '00010': 4}",True,0.9999989961109297,0.0,1.003889070316788e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,8,Y+->Z,-0.027667959813849008,256.0,"{'0': 0.48616602009307547, '1': 0.5138339799069245}","{'00001': 128, '01000': 1, '00000': 120, '00010': 1, '00100': 1, '01100': 1, '00011': 3, '00101': 1}",True,0.9999990001103594,0.0,9.998896406404612e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q0,9,Y-->X,0.011857691416562288,256.0,"{'0': 0.5059288457082811, '1': 0.49407115429171883}","{'01001': 1, '00001': 125, '01000': 3, '00000': 125, '00101': 1, '00010': 1}",True,0.9999989999541317,0.0,1.0000458683379065e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,10,Y-->Y,-0.9920938498358842,256.0,"{'0': 0.003953075082057912, '1': 0.9960469249179421}","{'01001': 4, '00001': 243, '10001': 1, '00000': 2, '00011': 3, '01011': 1, '00101': 2}",True,0.9999990039223158,0.0,9.960776842796518e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q0,11,Y-->Z,0.043478212400891225,256.0,"{'0': 0.5217391062004456, '1': 0.4782608937995544}","{'10001': 1, '01000': 3, '00000': 127, '01001': 1, '00001': 117, '00101': 2, '00011': 2, '00010': 2, '00100': 1}",True,0.9999989998291494,0.0,1.0001708505846807e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,12,Z+->X,-0.003952569075602208,256.0,"{'0': 0.49802371546219887, '1': 0.5019762845378011}","{'01000': 3, '00000': 122, '01001': 1, '00001': 123, '00010': 2, '00101': 2, '00011': 3}",True,0.9999990000166227,0.0,9.999833772700306e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q0,13,Z+->Y,0.08300386363130263,256.0,"{'0': 0.5415019318156513, '1': 0.4584980681843487}","{'01000': 4, '00000': 132, '01001': 1, '00001': 113, '00100': 1, '00011': 2, '00010': 1, '00101': 1, '10001': 1}",True,0.9999989996729217,0.0,1.000327078282126e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,14,Z+->Z,0.9841887116846797,256.0,"{'0': 0.9920943558423398, '1': 0.007905644157660183}","{'01000': 3, '00000': 243, '00100': 2, '00001': 4, '00010': 4}",True,0.9999989961109297,0.0,1.003889070316788e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,15,Z-->X,0.09090899387738477,256.0,"{'0': 0.5454544969386924, '1': 0.45454550306130764}","{'01001': 2, '00001': 110, '10001': 1, '01000': 3, '00000': 133, '00011': 3, '00010': 2, '00100': 1, '00101': 1}",True,0.999998999641676,0.0,1.000358323954842e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,16,Z-->Y,0.019762821662644592,256.0,"{'0': 0.5098814108313223, '1': 0.49011858916867773}","{'01001': 3, '00001': 119, '01000': 2, '00000': 127, '00011': 3, '00101': 1, '00010': 1}",True,0.9999989999228861,0.0,1.0000771139551112e-06,1.012503106745506,1.0158092326690087
readout_mitigated,q0,17,Z-->Z,-0.9683784590976374,256.0,"{'0': 0.01581077045118132, '1': 0.9841892295488187}","{'01001': 3, '00001': 242, '00101': 2, '00000': 4, '10001': 1, '00011': 3, '00010': 1}",True,0.9999990038285791,0.0,9.961714209083539e-07,1.012503106745506,1.0158092326690087
readout_mitigated,q1,0,X+->X,0.9919989677501944,256.0,"{'0': 0.9959994838750972, '1': 0.004000516124902825}","{'01000': 8, '00000': 241, '00010': 3, '00100': 2, '00001': 2}",True,0.9999990079369837,0.0,9.920630163473554e-07,1.025314453048712,1.0319989098046713
readout_mitigated,q1,1,X+->Y,-0.031999958443571674,256.0,"{'0': 0.4840000207782142, '1': 0.5159999792217859}","{'00010': 127, '01000': 1, '00000': 120, '00100': 1, '01010': 2, '00001': 3, '00011': 2}",True,0.9999989997450005,0.0,1.000254999494743e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,2,X+->Z,-0.04799994166534921,256.0,"{'0': 0.47600002916732537, '1': 0.5239999708326746}","{'00010': 127, '01000': 1, '00000': 122, '01010': 5, '00011': 1}",True,0.9999989996170008,0.0,1.0003829991611646e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,3,X-->X,-0.9839989601393386,256.0,"{'0': 0.008000519930330704, '1': 0.9919994800696693}","{'00010': 244, '00000': 6, '00011': 1, '01010': 3, '00110': 2}",True,0.9999989921290163,0.0,1.0078709837286343e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,4,X-->Y,-0.22399975710490289,256.0,"{'0': 0.38800012144754853, '1': 0.6119998785524514}","{'00010': 148, '00000': 101, '01010': 4, '00011': 2, '00110': 1}",True,0.9999989982090038,0.0,1.0017909961579363e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,5,X-->Z,0.06399994088709388,256.0,"{'0': 0.531999970443547, '1': 0.4680000295564531}","{'00010': 115, '01000': 3, '00000': 134, '00110': 1, '01010': 2, '00011': 1}",True,0.999999000512999,0.0,9.994870011076351e-07,1.025314453048712,1.0319989098046713
readout_mitigated,q1,6,Y+->X,0.03199997444353869,256.0,"{'0': 0.5159999872217693, '1': 0.4840000127782306}","{'00010': 122, '00000': 126, '01000': 2, '01010': 1, '00001': 4, '00100': 1}",True,0.9999990002569996,0.0,9.997430003849672e-07,1.025314453048712,1.0319989098046713
readout_mitigated,q1,7,Y+->Y,0.9919989677501944,256.0,"{'0': 0.9959994838750972, '1': 0.004000516124902825}","{'01000': 3, '00000': 247, '00010': 3, '00100': 2, '00001': 1}",True,0.9999990079369837,0.0,9.920630163473554e-07,1.025314453048712,1.0319989098046713
readout_mitigated,q1,8,Y+->Z,-0.015999975221794138,256.0,"{'0': 0.4920000123891029, '1': 0.507999987610897}","{'00010': 122, '01000': 2, '00000': 124, '10010': 1, '00011': 1, '00110': 1, '01010': 4, '00100': 1}",True,0.9999989998730003,0.0,1.0001269996617879e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,9,Y-->X,-0.015999975221794138,256.0,"{'0': 0.4920000123891029, '1': 0.507999987610897}","{'00010': 122, '00000': 123, '00001': 3, '01010': 4, '01001': 1, '00110': 2, '00011': 1}",True,0.9999989998730003,0.0,1.0001269996617879e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,10,Y-->Y,-1.0,256.0,"{'0': 0.0, '1': 1.0}","{'00010': 251, '00011': 2, '00110': 1, '01010': 1, '00000': 1}",True,0.9999989918090166,0.011999963192382796,0.023998918193782266,1.025314453048712,1.0319989098046713
readout_mitigated,q1,11,Y-->Z,-0.0399999500544605,256.0,"{'0': 0.4800000249727698, '1': 0.5199999750272303}","{'00010': 126, '01000': 2, '00000': 120, '00100': 1, '00110': 3, '00001': 1, '01010': 2, '00011': 1}",True,0.9999989996810006,0.0,1.0003189994112205e-06,1.025314453048712,1.0319989098046713
readout_mitigated,q1,12,Z+->X,-0.023999966832682906,256.0,"{'0': 0.48800001658365855, '1': 0.5119999834163415}","{'00010': 128, '01000': 1, '00000': 123, '01010': 1, '00001': 2, '00011': 1}",True,0.9999989998090004,0.0,1.0001909995782654e-06,1.025314453048712,1.0319989098046713
